hpo_id,maxo_label
HP:0007361,MRI of the brain
HP:0041056,MRI of the brain
HP:0006850,MRI of the brain
HP:0030975,MRI of the brain
HP:0012110,MRI of the brain
HP:0040327,MRI of the brain
HP:0040326,MRI of the brain
HP:0032466,MRI of the brain
HP:0500009,MRI of the brain
HP:0020185,MRI of the brain
HP:0002334,MRI of the brain
HP:0002195,MRI of the brain
HP:0007065,MRI of the brain
HP:0100321,MRI of the brain
HP:0007033,MRI of the brain
HP:0031422,MRI of the brain
HP:0031423,MRI of the brain
HP:0034355,MRI of the brain
HP:0006899,MRI of the brain
HP:0033744,MRI of the brain
HP:0033745,MRI of the brain
HP:0007001,MRI of the brain
HP:0012460,MRI of the brain
HP:0031913,MRI of the brain
HP:0007047,MRI of the brain
HP:0007352,MRI of the brain
HP:0030915,MRI of the brain
HP:0012698,MRI of the brain
HP:0002060,MRI of the brain
HP:0002181,MRI of the brain
HP:0002282,MRI of the brain
HP:0032396,MRI of the brain
HP:0007165,MRI of the brain
HP:0032389,MRI of the brain
HP:0032388,MRI of the brain
HP:0032395,MRI of the brain
HP:0032394,MRI of the brain
HP:0032393,MRI of the brain
HP:0032392,MRI of the brain
HP:0032391,MRI of the brain
HP:0032390,MRI of the brain
HP:0007362,MRI of the brain
HP:0002365,MRI of the brain
HP:0002363,MRI of the brain
HP:0002352,MRI of the brain
HP:0006943,MRI of the brain
HP:0006994,MRI of the brain
HP:0006980,MRI of the brain
HP:0006859,MRI of the brain
HP:0010663,MRI of the brain
HP:0012695,MRI of the brain
HP:0025099,MRI of the brain
HP:0012694,MRI of the brain
HP:0012693,MRI of the brain
HP:0012692,MRI of the brain
HP:0012691,MRI of the brain
HP:0012690,MRI of the brain
HP:0010664,MRI of the brain
HP:0025064,MRI of the brain
HP:0025041,MRI of the brain
HP:0025040,MRI of the brain
HP:0012696,MRI of the brain
HP:0031254,MRI of the brain
HP:0012286,MRI of the brain
HP:0025098,MRI of the brain
HP:0025058,MRI of the brain
HP:0033105,MRI of the brain
HP:0031255,MRI of the brain
HP:0012681,MRI of the brain
HP:0012687,MRI of the brain
HP:0012686,MRI of the brain
HP:0012685,MRI of the brain
HP:0012684,MRI of the brain
HP:0012682,MRI of the brain
HP:0012747,MRI of the brain
HP:0012749,MRI of the brain
HP:0012748,MRI of the brain
HP:0012750,MRI of the brain
HP:0012731,MRI of the brain
HP:0012793,MRI of the brain
HP:0011441,MRI of the brain
HP:0008303,MRI of the brain
HP:0012755,MRI of the brain
HP:0034205,MRI of the brain
HP:0000932,MRI of the brain
HP:0033140,MRI of the brain
HP:0012366,MRI of the brain
HP:0040011,MRI of the brain
HP:0040010,MRI of the brain
HP:0005759,MRI of the brain
HP:0010558,MRI of the brain
HP:0010559,MRI of the brain
HP:0000931,MRI of the brain
HP:0005758,MRI of the brain
HP:0030724,MRI of the brain
HP:0025643,MRI of the brain
HP:0030727,MRI of the brain
HP:0030726,MRI of the brain
HP:0030725,MRI of the brain
HP:0002977,MRI of the brain
HP:0007364,MRI of the brain
HP:0007363,MRI of the brain
HP:0010999,MRI of the brain
HP:0011000,MRI of the brain
HP:0007036,MRI of the brain
HP:0006872,MRI of the brain
HP:0007348,MRI of the brain
HP:0100322,MRI of the brain
HP:0007333,MRI of the brain
HP:0007268,MRI of the brain
HP:0007096,MRI of the brain
HP:0025714,MRI of the brain
HP:0010636,MRI of the brain
HP:0025702,MRI of the brain
HP:0025703,MRI of the brain
HP:0025704,MRI of the brain
HP:0011283,MRI of the brain
HP:0007027,MRI of the brain
HP:0011282,MRI of the brain
HP:0012504,MRI of the brain
HP:0012505,MRI of the brain
HP:0012501,MRI of the brain
HP:0007366,MRI of the brain
HP:0007367,MRI of the brain
HP:0006827,MRI of the brain
HP:0007344,MRI of the brain
HP:0007009,MRI of the brain
HP:0500028,MRI of the brain
HP:0100256,MRI of the brain
HP:0010993,MRI of the brain
HP:0007343,MRI of the brain
HP:0034405,MRI of the brain
HP:0033645,MRI of the brain
HP:0011753,MRI of the brain
HP:0011757,MRI of the brain
HP:0011756,MRI of the brain
HP:0011755,MRI of the brain
HP:0010662,MRI of the brain
HP:0003809,MRI of the chest
HP:0002616,MRI of the chest
HP:0001679,MRI of the chest
HP:0011646,MRI of the chest
HP:0011645,MRI of the chest
HP:0031834,MRI of the chest
HP:0005295,MRI of the chest
HP:0031313,MRI of the chest
HP:0012499,MRI of the chest
HP:0005113,MRI of the chest
HP:0005112,MRI of the chest
HP:0001680,MRI of the chest
HP:0004970,MRI of the chest
HP:0032090,MRI of the chest
HP:0032091,MRI of the chest
HP:0004974,MRI of the chest
HP:0031711,MRI of the chest
HP:0031643,MRI of the chest
HP:0031644,MRI of the chest
HP:0031645,MRI of the chest
HP:0031646,MRI of the chest
HP:0031647,MRI of the chest
HP:0031648,MRI of the chest
HP:0031649,MRI of the chest
HP:0031053,MRI of the chest
HP:0031054,MRI of the chest
HP:0006687,MRI of the chest
HP:0002623,MRI of the chest
HP:0025494,MRI of the chest
HP:0200146,MRI of the chest
HP:0025495,MRI of the chest
HP:0034227,MRI of the chest
HP:0034228,MRI of the chest
HP:0034229,MRI of the chest
HP:0012727,MRI of the chest
HP:0012728,MRI of the chest
HP:0031784,MRI of the chest
HP:0012729,MRI of the chest
HP:0004933,MRI of the chest
HP:0011611,MRI of the chest
HP:0011612,MRI of the chest
HP:0011613,MRI of the chest
HP:0011614,MRI of the chest
HP:0033311,MRI of the chest
HP:0031932,MRI of the chest
HP:0031933,MRI of the chest
HP:0031934,MRI of the chest
HP:0031935,MRI of the chest
HP:0004942,MRI of the chest
HP:0011627,MRI of the chest
HP:0005151,MRI of the chest
HP:0032079,MRI of the chest
HP:0004959,MRI of the chest
HP:0012303,MRI of the chest
HP:0012304,MRI of the chest
HP:0012305,MRI of the chest
HP:0032081,MRI of the chest
HP:0004962,MRI of the chest
HP:0004963,MRI of the chest
HP:0032082,MRI of the chest
HP:0032083,MRI of the chest
HP:0032084,MRI of the chest
HP:0032085,MRI of the chest
HP:0032086,MRI of the chest
HP:0032087,MRI of the chest
HP:0032088,MRI of the chest
HP:0032089,MRI of the chest
HP:0005303,MRI of the chest
HP:0011647,MRI of the chest
HP:0100681,MRI of the chest
HP:0032973,bronchoaveolar lavage
HP:0032975,bronchoaveolar lavage
HP:0032979,bronchoaveolar lavage
HP:0032978,bronchoaveolar lavage
HP:0032986,bronchoaveolar lavage
HP:0032985,bronchoaveolar lavage
HP:0032974,bronchoaveolar lavage
HP:0032984,bronchoaveolar lavage
HP:0006517,bronchoaveolar lavage
HP:0032981,bronchoaveolar lavage
HP:0032980,bronchoaveolar lavage
HP:0033174,bronchoaveolar lavage
HP:0033173,bronchoaveolar lavage
HP:0032977,bronchoaveolar lavage
HP:0032987,bronchoaveolar lavage
HP:0032976,bronchoaveolar lavage
HP:0003835,orthopedic surgeon evaluation
HP:0001373,orthopedic surgeon evaluation
HP:0005001,orthopedic surgeon evaluation
HP:0003994,orthopedic surgeon evaluation
HP:0005070,orthopedic surgeon evaluation
HP:0003042,orthopedic surgeon evaluation
HP:0005191,orthopedic surgeon evaluation
HP:0031869,orthopedic surgeon evaluation
HP:0005798,orthopedic surgeon evaluation
HP:0005050,orthopedic surgeon evaluation
HP:0003834,orthopedic surgeon evaluation
HP:0001374,orthopedic surgeon evaluation
HP:0008826,orthopedic surgeon evaluation
HP:0005084,orthopedic surgeon evaluation
HP:0006243,orthopedic surgeon evaluation
HP:0004976,orthopedic surgeon evaluation
HP:0002827,orthopedic surgeon evaluation
HP:0002999,orthopedic surgeon evaluation
HP:0012095,orthopedic surgeon evaluation
HP:0005856,orthopedic surgeon evaluation
HP:0031610,orthopedic surgeon evaluation
HP:0003083,orthopedic surgeon evaluation
HP:0030311,orthopedic surgeon evaluation
HP:0030310,orthopedic surgeon evaluation
HP:0008780,orthopedic surgeon evaluation
HP:0008141,orthopedic surgeon evaluation
HP:0005021,orthopedic surgeon evaluation
HP:0005008,orthopedic surgeon evaluation
HP:0025317,orthopedic surgeon evaluation
HP:0004637,orthopedic surgeon evaluation
HP:0003306,orthopedic surgeon evaluation
HP:0003318,orthopedic surgeon evaluation
HP:0100550,orthopedic surgeon evaluation
HP:0003467,orthopedic surgeon evaluation
HP:0003413,orthopedic surgeon evaluation
HP:0003414,orthopedic surgeon evaluation
HP:0100773,orthopedic surgeon evaluation
HP:0100769,orthopedic surgeon evaluation
HP:0025004,orthopedic surgeon evaluation
HP:0034392,orthopedic surgeon evaluation
HP:0034366,orthopedic surgeon evaluation
HP:0008082,orthopedic surgeon evaluation
HP:0100261,orthopedic surgeon evaluation
HP:0032523,orthopedic surgeon evaluation
HP:0032201,orthopedic surgeon evaluation
HP:0005109,orthopedic surgeon evaluation
HP:0012276,orthopedic surgeon evaluation
HP:0010500,orthopedic surgeon evaluation
HP:0002816,orthopedic surgeon evaluation
HP:0001883,orthopedic surgeon evaluation
HP:0001884,orthopedic surgeon evaluation
HP:0008124,orthopedic surgeon evaluation
HP:0005850,orthopedic surgeon evaluation
HP:0001772,orthopedic surgeon evaluation
HP:0010886,orthopedic surgeon evaluation
HP:0010891,orthopedic surgeon evaluation
HP:0008478,orthopedic surgeon evaluation
HP:0006256,orthopedic surgeon evaluation
HP:0008132,orthopedic surgeon evaluation
HP:0008110,orthopedic surgeon evaluation
HP:0033127,orthopedic surgeon evaluation
HP:0033129,orthopedic surgeon evaluation
HP:0034665,orthopedic surgeon evaluation
HP:0034666,orthopedic surgeon evaluation
HP:0009600,orthopedic surgeon evaluation
HP:0034667,orthopedic surgeon evaluation
HP:0034670,orthopedic surgeon evaluation
HP:0034674,orthopedic surgeon evaluation
HP:0006460,orthopedic surgeon evaluation
HP:0034675,orthopedic surgeon evaluation
HP:0034676,orthopedic surgeon evaluation
HP:0034681,orthopedic surgeon evaluation
HP:0034682,orthopedic surgeon evaluation
HP:0025142,clinical assessment
HP:0009763,clinical assessment
HP:0002607,clinical assessment
HP:0011848,clinical assessment
HP:0030943,clinical assessment
HP:0030166,clinical assessment
HP:0012531,clinical assessment
HP:0012533,clinical assessment
HP:0012378,clinical assessment
HP:0012532,clinical assessment
HP:0033400,clinical assessment
HP:0025238,clinical assessment
HP:0010992,clinical assessment
HP:0200026,clinical assessment
HP:0200025,clinical assessment
HP:0005059,clinical assessment
HP:0002829,clinical assessment
HP:0030857,clinical assessment
HP:0030155,clinical assessment
HP:0030157,clinical assessment
HP:0500001,clinical assessment
HP:0032546,clinical assessment
HP:0032545,clinical assessment
HP:0500005,clinical assessment
HP:0033236,clinical assessment
HP:0032155,clinical assessment
HP:0033850,clinical assessment
HP:0033695,clinical assessment
HP:0033771,clinical assessment
HP:0032150,clinical assessment
HP:0025145,clinical assessment
HP:0025144,clinical assessment
HP:0025143,clinical assessment
HP:0100758,clinical assessment
HP:0012513,clinical assessment
HP:0012514,clinical assessment
HP:0002574,clinical assessment
HP:0030840,clinical assessment
HP:0030841,clinical assessment
HP:0031921,clinical assessment
HP:0030766,clinical assessment
HP:0003738,clinical assessment
HP:0012432,clinical assessment
HP:0032149,clinical assessment
HP:0032148,clinical assessment
HP:0032147,clinical assessment
HP:0012431,clinical assessment
HP:0031064,clinical assessment
HP:0002653,clinical assessment
HP:0031063,clinical assessment
HP:0032142,clinical assessment
HP:0032141,clinical assessment
HP:0031062,clinical assessment
HP:0031061,clinical assessment
HP:0031060,clinical assessment
HP:0410281,clinical assessment
HP:0003418,clinical assessment
HP:0003419,clinical assessment
HP:0033834,clinical assessment
HP:0033839,clinical assessment
HP:0100749,clinical assessment
HP:0030839,clinical assessment
HP:0030838,clinical assessment
HP:0030837,clinical assessment
HP:0030836,clinical assessment
HP:0030835,clinical assessment
HP:0030834,clinical assessment
HP:0030833,clinical assessment
HP:0031217,clinical assessment
HP:0031520,clinical assessment
HP:0006649,clinical assessment
HP:0001645,clinical assessment
HP:0031059,clinical assessment
HP:0031058,clinical assessment
HP:0033675,clinical assessment
HP:0002027,clinical assessment
HP:0100661,clinical assessment
HP:0000020,clinical assessment
HP:0033050,clinical assessment
HP:0033667,clinical assessment
HP:0033746,clinical assessment
HP:0100812,clinical assessment
HP:0030973,clinical assessment
HP:0033665,clinical assessment
HP:0033666,clinical assessment
HP:0032510,clinical assessment
HP:0003326,clinical assessment
HP:0033047,clinical assessment
HP:0031352,clinical assessment
HP:0030811,clinical assessment
HP:0011868,clinical assessment
HP:0003546,clinical assessment
HP:0001699,clinical assessment
HP:0033345,clinical assessment
HP:0034267,clinical assessment
HP:0034265,clinical assessment
HP:0410022,clinical assessment
HP:0410021,clinical assessment
HP:0410020,clinical assessment
HP:0025096,clinical assessment
HP:0025095,clinical assessment
HP:0046506,clinical assessment
HP:0046505,clinical assessment
HP:0032102,clinical assessment
HP:0012318,clinical assessment
HP:0410019,clinical assessment
HP:0025406,clinical assessment
HP:0033258,clinical assessment
HP:0040264,clinical assessment
HP:0100247,clinical assessment
HP:0040183,clinical assessment
HP:0032171,clinical assessment
HP:0001176,clinical assessment
HP:0001178,clinical assessment
HP:0001171,clinical assessment
HP:0001169,clinical assessment
HP:0001188,clinical assessment
HP:0001382,clinical assessment
HP:0005190,clinical assessment
HP:0005620,clinical assessment
HP:0006149,clinical assessment
HP:0006094,clinical assessment
HP:0005692,clinical assessment
HP:0005072,clinical assessment
HP:0006201,clinical assessment
HP:0045087,clinical assessment
HP:0045086,clinical assessment
HP:0005639,clinical assessment
HP:0001187,clinical assessment
HP:0005722,clinical assessment
HP:0010485,clinical assessment
HP:0025131,clinical assessment
HP:0001180,clinical assessment
HP:0006230,clinical assessment
HP:0004058,clinical assessment
HP:0006210,clinical assessment
HP:0100807,clinical assessment
HP:0001166,clinical assessment
HP:0001182,clinical assessment
HP:0001181,clinical assessment
HP:0001155,clinical assessment
HP:0025118,clinical assessment
HP:0025119,clinical assessment
HP:0001167,clinical assessment
HP:0025112,clinical assessment
HP:0010780,clinical assessment
HP:0025113,clinical assessment
HP:0002183,clinical assessment
HP:0001159,clinical assessment
HP:0002436,clinical assessment
HP:0002435,clinical assessment
HP:0030730,clinical assessment
HP:0025480,clinical assessment
HP:0007271,clinical assessment
HP:0032478,clinical assessment
HP:0030710,clinical assessment
HP:0030729,clinical assessment
HP:0100755,clinical assessment
HP:0002307,clinical assessment
HP:0000217,clinical assessment
HP:0003781,clinical assessment
HP:0004325,clinical assessment
HP:0001508,clinical assessment
HP:0001531,clinical assessment
HP:0004326,clinical assessment
HP:0001824,clinical assessment
HP:0001525,clinical assessment
HP:0003782,clinical assessment
HP:0001518,clinical assessment
HP:0008866,clinical assessment
HP:0001533,clinical assessment
HP:0045082,clinical assessment
HP:0410149,clinical assessment
HP:0410148,clinical assessment
HP:0410139,clinical assessment
HP:0001196,clinical assessment
HP:0001193,clinical assessment
HP:0410167,clinical assessment
HP:0410168,clinical assessment
HP:0025156,clinical assessment
HP:0003750,clinical assessment
HP:0009020,clinical assessment
HP:0003763,clinical assessment
HP:0003758,clinical assessment
HP:0003756,clinical assessment
HP:0003729,clinical assessment
HP:0003725,clinical assessment
HP:0008968,clinical assessment
HP:0003733,clinical assessment
HP:0003707,clinical assessment
HP:0003202,clinical assessment
HP:0007280,clinical assessment
HP:0009067,clinical assessment
HP:0007149,clinical assessment
HP:0008964,clinical assessment
HP:0003426,clinical assessment
HP:0003393,clinical assessment
HP:0012036,clinical assessment
HP:0009049,clinical assessment
HP:0007269,clinical assessment
HP:0007126,clinical assessment
HP:0011399,clinical assessment
HP:0008948,clinical assessment
HP:0012037,clinical assessment
HP:0008944,clinical assessment
HP:0040191,clinical assessment
HP:0009129,clinical assessment
HP:0006959,clinical assessment
HP:0003700,clinical assessment
HP:0003693,clinical assessment
HP:0009050,clinical assessment
HP:0009055,clinical assessment
HP:0003697,clinical assessment
HP:0008954,clinical assessment
HP:0008955,clinical assessment
HP:0008956,clinical assessment
